RatingID,PoleSpeed,MotorRotorInertia,Connection,BarMaterial,ERMaterial,WindingResistAt105,BarRes,ERRes,StatorOD,RotorOD,RotorSlotType,StatorSlotType,NemaDesign,NemaKVACode,Name,SRPM,Efficiency100,PowerFactor100,HorsePower,Voltage,Frequency,RPM,Amps,NoLoadAmps,LockedRotorAmps,LockedRotorTorque,BreakDownTorque,SFRiseByRes1,BDTCorelFactor,ReactCoilEndRun,ResTotalStart,ReactTotalRun,ReactStatorSlotRun,ReactStatorSlotStart,ReactRotorSlotRun,ReactRotorSlotStart,ReactZigZagRun,ReactZigZagStart,ReactBeltLeakRun,ReactTotalStart,FrameSize,Zbase,R1,R2,R3,X1,X2,X3,Xm,XdPrime,XdDoublePrime,ShortCircuitTimeConstant,SubTransientTimeConstant,OpenCircuitTimeConstant,L1,L2,L3,FirstCycleInrush
1F6450CQ,6,65.20040014,Delta,AL,AL,0.018011021,0.015353204,0.002319986,610,422.2,Dbl - Closed,72,,G,Standard / High Efficiency,1200,0.967,0.821,450.0000164,575,60,1188,424.43,129.76,2740.8,156.9,222.4,80,1.190578158,5.076656262,0.114267401,0.703887343,15.18527126,15.18527126,48.43847656,25.02070427,16.98584175,14.88427067,5.058660542,0.465210438,5810,0.78216998,0.006003674,0.005891063,0.03208546,0.062427637,0.134643939,0.090209666,2.55838783,0.190339762,0.115328863,0.088066298,0.010926175,1.212597482,0.000165594,0.000357154,0.000239289,2.346060539
1F8450BQ,8,80.52680256,Delta,AL,AL,0.00950715,0.009870146,0.000729548,610,422.8,Dbl - Closed,72,,H,Standard / High Efficiency,900,0.955,0.715,450,460,60,894,616.76,296,4004.7,180.4,259.9,90,1.316616008,2.53584069,0.054473545,0.410400242,16.69516945,16.69516945,38.71996307,16.89254189,22.11149597,14.78117275,4.440436005,0.235624373,5810,0.43060692,0.00316905,0.003533232,0.014988798,0.038410811,0.065491982,0.039422993,0.897233526,0.099447525,0.0623632,0.07682144,0.011148807,0.722768566,0.000101888,0.000173723,0.000104573,2.303172678
1F8450CQ,8,76.05309131,Delta,AL,AL,0.013468695,0.013969334,0.001089819,610,422.8,Dbl - Closed,72,,K,Standard / High Efficiency,900,0.953,0.651,450,575,60,894,543.35,353.89,3767.9,221.9,309.9,86,1.4360519,2.666617325,0.077167436,0.57212168,16.69516945,16.69516945,39.10137558,16.67588234,22.11149597,13.81023407,4.440436005,0.324703157,5810,0.610980776,0.004489565,0.005019718,0.021232914,0.048899787,0.083899888,0.054096254,0.938077947,0.125911864,0.080675532,0.068895422,0.010494573,0.540046391,0.000129711,0.000222551,0.000143495,2.282881612
1F8450BQ,8,76.05309131,Delta,AL,AL,0.013468695,0.013969334,0.001089819,610,422.8,Dbl - Closed,72,,K,Standard / High Efficiency,900,0.953,0.651,450,575,60,894,543.35,353.89,3767.9,221.9,309.9,86,1.4360519,2.666617325,0.077167436,0.57212168,16.69516945,16.69516945,39.10137558,16.67588234,22.11149597,13.81023407,4.440436005,0.324703157,5810,0.610980776,0.004489565,0.005019718,0.021232914,0.048899787,0.083899888,0.054096254,0.938077947,0.125911864,0.080675532,0.068895422,0.010494573,0.540046391,0.000129711,0.000222551,0.000143495,2.282881612
3H4500BQ,4,57.70232209,Delta,AL,AL,0.007064638,0.007706621,0.00143464,610,396.4000001,Dbl - Closed,72,A,H,TIC Premium Brand,1800,0.961,0.884,500,460,60,1793,551.39,135.58,4063,242.6,271,65,1.231818182,9.550007205,0.068871848,0.353155881,17.13760185,17.13760185,67.68824768,31.53827477,12.86111355,12.20337772,6.707127127,0.238011748,5810,0.481657491,0.002354879,0.003047087,0.020602403,0.027918982,0.067645955,0.045986685,1.958851776,0.093306866,0.054917713,0.082850666,0.008439872,1.764128272,7.41E-05,0.000179436,0.000121983,2.20045358
1F6500BQ,6,67.48813347,Delta,AL,AL,0.009109971,0.007422744,0.001086088,610,422.2,Dbl - Closed,72,,H,TIC Premium Brand,1200,0.956,0.759,500,460,60,1193,645.35,286.43,4334.8,206.7,295.5,60,1.349931476,4.904566219,0.055611063,0.339452416,15.18527126,15.18527126,49.42201233,24.59018517,16.98584175,13.55158615,5.058660542,0.217288688,5810,0.411530369,0.003036657,0.002836277,0.015500364,0.026237997,0.057581669,0.042063785,0.927211269,0.080452817,0.049924262,0.077715702,0.010224149,0.921011613,6.96E-05,0.00015274,0.000111578,2.323232201
1F4600BQ,4,51.60370268,Delta,AL,AL,0.006319256,0.006964501,0.00143464,610,396.4000001,Dbl - Closed,72,,G,Standard / High Efficiency,1800,0.954,0.872,600.0000082,460,60,1792,682,170,4578.9,232.4,259.4,77,1.228801516,9.554576587,0.062312808,0.303936094,17.13760185,17.13760185,63.3924675,31.03189659,12.86111355,11.88219166,6.707127127,0.210110575,5810,0.389415138,0.002106419,0.002799714,0.018664517,0.025031784,0.057416057,0.040406272,1.562241905,0.08041247,0.048393284,0.077741002,0.008192571,1.534541185,6.64E-05,0.000152301,0.000107181,2.18194829
1F6600BQ,6,78.92680017,Delta,AL,AL,0.00672144,0.006156762,0.000777613,610,422.2,Dbl - Closed,72,,H,TIC Premium Brand,1200,0.959,0.755,600,460,60,1190,776.23,351,5272,211,297,71,1.346938776,4.231092691,0.045168325,0.281254202,15.18527126,15.18527126,49.22724533,24.51876831,16.98584175,13.29721737,5.058660542,0.178800836,5810,0.342142308,0.00224048,0.002311458,0.012815628,0.021738014,0.047865299,0.03465997,0.756641378,0.066755497,0.041320776,0.07917866,0.010208122,0.923235394,5.77E-05,0.000126967,9.19E-05,2.321044112
1F6600CQ,6,78.92680017,Delta,AL,AL,0.01090082,0.009972936,0.001259605,610,422.2,Dbl - Closed,72,,H,Standard / High Efficiency,1200,0.958,0.767,600.0000082,575,60,1193,612.06,259.18,4048.3,201.2,288.6,65,1.349859682,4.231092691,0.073178418,0.455309749,15.18527126,15.18527126,48.91187286,24.57612038,16.98584175,13.5016222,5.058660542,0.291154832,5810,0.54239193,0.003633607,0.00374418,0.020759199,0.035237081,0.077196765,0.056451809,1.280871999,0.108045747,0.067034744,0.078985917,0.010247462,0.962130258,9.35E-05,0.000204771,0.000149743,2.324566215
3H6200CQ,6,22.08346149,Delta,AL,AL,0.059635926,0.051358033,0.0083945,480,338,Dbl - Closed,72,"A,B,C",G,TIC Premium Brand,1200,0.959,0.828,200,575,60,1188,188.61,57.2,1271.7,215.3,226.4,62,1.263392857,5.005822179,0.318750352,1.629968047,14.75905514,14.75905514,59.10269928,25.41426468,18.15432167,15.13123417,5.452571892,0.960109353,505U,1.76012091,0.019878642,0.019917511,0.086371475,0.121977643,0.30807282,0.188289111,5.8037833,0.414521814,0.236534775,0.056939048,0.008426373,0.813967258,0.000323556,0.000817189,0.000499452,2.18613832
3H8250CQ,8,36.58313216,Delta,AL,AL,0.032147605,0.041426994,0.002701819,550,363.3,Dbl - Closed,72,"A,B",G,TIC Premium Brand,900,0.953,0.745,250,575,60,890,263.6,113.28,1537,228.2,230,71,1.306076093,2.657422093,0.20663698,1.25325942,18.65595245,18.65595245,51.33337784,24.50120735,23.82091713,17.52730179,4.909550646,0.771259606,N587,1.259394555,0.010715868,0.014709604,0.058163125,0.108376796,0.211476804,0.140405374,2.930582669,0.305620121,0.190397023,0.056982215,0.009593221,0.566607466,0.000287478,0.00056096,0.000372437,2.248861211
3H4350CQ,4,32.69997191,Delta,AL,AL,0.016266786,0.015300667,0.004341685,550,362.2,Dbl - Closed,72,A,H,TIC Premium Brand,1800,0.965,0.823,350,575,60,1788,330.06,126.95,2466.8,265.9,338.4,65,1.459879206,11.43739021,0.143996522,0.726692021,15.61445713,15.61445713,78.8046875,36.91740036,14.59685135,13.1757164,7.720144302,0.476889372,5010,1.005806232,0.005422262,0.00654745,0.042576579,0.044529269,0.121395879,0.097501801,2.615016973,0.160539645,0.097506203,0.066919553,0.008079244,1.108608694,0.000118118,0.000322013,0.000258632,2.216136644
KH8Y75,8,0.435105342,Delta,AL,AL,2.395733284,2.859424114,0.377459694,265,174.2,Dbl - Closed,54,"A,B",F,TIC Premium Brand,900,0.887,0.7,7.5,460,60,870,11.3,5.8,48.5,197.9,222.7,47,1.341566265,3.217025899,7.616585732,24.61524391,16.59555435,16.59555435,47.42630386,22.53274155,29.97414207,21.98212624,0,13.75478172,256T,23.50275432,0.798577761,1.078961269,1.740284149,2.088182465,4.02786377,2.504049593,45.78984894,5.790385226,3.581917942,0.014812146,0.005851758,0.12247482,0.005539076,0.01068424,0.006642198,1.966925965
KH8Y75B,8,0.435105342,Delta,AL,AL,2.395733284,2.859424114,0.377459694,265,174.2,Dbl - Closed,54,"A,B",F,TIC Premium Brand,900,0.887,0.7,7.5,460,60,870,11.3,5.8,48.5,197.9,222.7,47,1.341566265,3.217025899,7.616585732,24.61524391,16.59555435,16.59555435,47.42630386,22.53274155,29.97414207,21.98212624,0,13.75478172,256T,23.50275432,0.798577761,1.078961269,1.740284149,2.088182465,4.02786377,2.504049593,45.78984894,5.790385226,3.581917942,0.014812146,0.005851758,0.12247482,0.005539076,0.01068424,0.006642198,1.966925965
YH2002,2,0.010433628,Wye,AL,AL,5.228915976,2.144222736,1.402736877,160,81.19999999,Diamond,24,"A,B",K,TIC Premium Brand,3600,0.87,0.82,2,460,60,3497,2.61,1.19,21.3,277.5,280,45,0.94180962,24.77330999,8.775876045,15.28543186,10.57655716,10.57655716,41.11530304,15.1161747,23.61788177,17.09043121,0,9.532855034,56C,101.7552199,5.228915976,3.546959613,3.546960069,6.308342161,9.921511027,4.50409434,223.177415,15.80755874,9.36371727,0.012007759,0.006203357,0.174322285,0.016733397,0.026317625,0.011947481,1.916697211
YH2002P,2,0.010433628,Wye,AL,AL,5.228915976,2.144222736,1.402736877,160,81.19999999,Diamond,24,,G,TIC Premium Brand,3000,0.834,0.869,2,380,50,2867,3.13,1.13,19,218,220.5,67,0.941905169,24.77330999,8.775876045,12.05984783,10.57655716,10.57655716,34.97535324,15.52267742,23.61788177,18.46570015,0,8.15356636,56C,70.0936429,5.228915976,3.546959613,3.546960069,5.301892782,7.501782399,3.882072772,194.1531879,12.52460078,7.826848352,0.011363748,0.006227688,0.180968428,0.016876449,0.023878915,0.012357021,1.867957306
YH4001,4,0.01880971,Wye,AL,AL,8.261090308,4.342879772,1.454671271,160,97.39999998,Diamond,36,"A,B,C",M,TIC Premium Brand,1800,0.857,0.664,1,460,60,1765,1.65,1.14,13.6,323,481,21,1.700247437,13.14418596,14.05864143,33.65267563,12.99765396,12.99765396,60.36717224,21.92500496,30.69268227,20.49367142,0,17.37467384,56C,160.9582569,8.261090308,5.797551043,5.797551126,6.26652702,13.52628366,9.263357213,232.9658981,19.05055448,11.63782229,0.0089808,0.006162337,0.112778795,0.016622479,0.035879582,0.024571818,2.015234602
YH4001B,4,0.01880971,Wye,AL,AL,8.261090308,4.342879772,1.454671271,160,97.39999998,Diamond,36,"A,B,C",M,TIC Premium Brand,1800,0.857,0.664,1,460,60,1765,1.65,1.14,13.6,323,481,21,1.700247437,13.14418596,14.05864143,33.65267563,12.99765396,12.99765396,60.36717224,21.92500496,30.69268227,20.49367142,0,17.37467384,56C,160.9582569,8.261090308,5.797551043,5.797551126,6.26652702,13.52628366,9.263357213,232.9658981,19.05055448,11.63782229,0.0089808,0.006162337,0.112778795,0.016622479,0.035879582,0.024571818,2.015234602
YH4001P,4,0.01880971,Wye,AL,AL,8.261090308,4.342879772,1.454671271,160,97.39999998,Diamond,36,,K,TIC Premium Brand,1500,0.838,0.723,1,380,50,1453,1.87,1.11,12.3,259.5,391.3,27,1.700564972,13.14418596,14.05864143,26.41382599,12.99765396,12.99765396,52.34017563,22.38495064,30.69268227,21.93567276,0,14.88055611,56C,117.3225146,8.261090308,5.797551043,5.797551126,5.279215874,10.25316685,7.968861589,197.6514435,15.02673049,9.66366752,0.008452526,0.006255441,0.114148357,0.016804266,0.032636844,0.025365674,1.947573802
KH8Y75P,8,0.435105342,Delta,AL,AL,2.395733284,2.859424114,0.377459694,265,174.2,Dbl - Closed,54,,D,TIC Premium Brand,750,0.85,0.738,7.5,380,50,711,13.54,5.73,45.6,152.6,185.4,72,1.341534009,3.217025899,7.038584232,19.51621246,16.59555435,16.59555435,41.7795105,24.00920105,29.97414207,22.8947506,0,11.88802147,256T,16.20333104,0.798577761,1.078961269,1.547616983,1.757759267,3.091468641,2.201506207,38.28849953,4.618266436,3.001814512,0.01407834,0.00676729,0.122077162,0.005595122,0.00984045,0.007007612,1.96198715
3A8125,8,15.82752313,Delta,AL,AL,0.061551012,0.084870309,0.006383289,480,318.4,Dbl - Closed,72,"A,B",G,TIC Premium Brand,900,0.948,0.802,125,460,60,885,154.01,55,902,154,226,63,1.340450771,3.28269788,0.279571474,1.704496741,19.22118759,19.22118759,50.03807831,22.06201553,22.07981873,17.88726997,4.502185695,1.055682898,449T,1.724440775,0.020517004,0.030417866,0.072673487,0.146043113,0.277818466,0.183950515,4.828747706,0.408747097,0.254235314,0.036588867,0.010140183,0.445316824,0.000387391,0.000736936,0.000487944,2.278741985
KH4100B,4,4.374551087,Delta,AL,AL,0.07114709,0.072585247,0.016021351,380,237.8,Dbl - Closed,48,"A,B,C",G,TIC Premium Brand,1800,0.956,0.846,100,460,60,1778,115.73,38.8,790,218,313,68,1.44040497,6.463823712,0.37636587,1.699129701,13.76773167,13.76773167,50.11454391,24.7285614,18.11465263,15.88650417,5.425904208,1.115863442,405T,2.29483387,0.023715697,0.029535533,0.101739593,0.125003095,0.268203384,0.212893391,6.844874325,0.38309369,0.241664773,0.035112478,0.007746283,0.638824593,0.000331581,0.000711432,0.000564717,2.161682737
KH8025,8,2.022542811,Delta,AL,AL,0.785336931,0.630668461,0.075265703,350,238.7,Dbl - Closed,72,"A,B,C",G,TIC Premium Brand,900,0.923,0.733,25,460,60,880,34.59,17.25,182,270,236,62,1.504142766,5.434276385,2.387385607,8.162755013,17.42952538,17.42952538,71.62883759,35.10813141,17.73271751,16.20998573,0,5.036840916,326T,7.677974092,0.261778977,0.235311388,0.534016225,0.467658062,1.34129146,1.039531954,15.39600718,1.701461281,1.031841419,0.020236241,0.006848079,0.188673672,0.001240502,0.003557886,0.002757444,2.119759535
KH8025B,8,2.022542811,Delta,AL,AL,0.785336931,0.630668461,0.075265703,350,238.7,Dbl - Closed,72,"A,B,C",G,TIC Premium Brand,900,0.923,0.733,25,460,60,880,34.59,17.25,182,270,236,62,1.504142766,5.434276385,2.387385607,8.162755013,17.42952538,17.42952538,71.62883759,35.10813141,17.73271751,16.20998573,0,5.036840916,326T,7.677974092,0.261778977,0.235311388,0.534016225,0.467658062,1.34129146,1.039531954,15.39600718,1.701461281,1.031841419,0.020236241,0.006848079,0.188673672,0.001240502,0.003557886,0.002757444,2.119759535
8H4150B,4,11.45377168,Delta,AL,AL,0.035665671,0.028605567,0.006838263,495,316.6000061,Dbl - Closed,60,"A,B",G,TIC Premium Brand,1800,0.959,0.872,150,460,60,1788,167.98,39.65,1061.5,157.1,248.2,64,1.308381655,12.45686145,0.215559274,1.357172728,15.10230923,15.10230923,65.80112457,30.86390114,21.18569756,17.53451729,8.662839981,0.915667474,S444/5T,1.58102824,0.011888557,0.01181461,0.059964534,0.107569575,0.238194145,0.175936242,6.698136793,0.337584115,0.207256275,0.077248151,0.01102487,1.557325155,0.000285337,0.00063183,0.000466685,2.373670064
8H4150,4,11.45377168,Delta,AL,AL,0.035665671,0.028605567,0.006838263,495,316.6000061,Dbl - Closed,60,"A,B",G,TIC Premium Brand,1800,0.959,0.872,150,460,60,1788,167.98,39.65,1061.5,157.1,248.2,64,1.308381655,12.45686145,0.215559274,1.357172728,15.10230923,15.10230923,65.80112457,30.86390114,21.18569756,17.53451729,8.662839981,0.915667474,S444/5T,1.58102824,0.011888557,0.01181461,0.059964534,0.107569575,0.238194145,0.175936242,6.698136793,0.337584115,0.207256275,0.077248151,0.01102487,1.557325155,0.000285337,0.00063183,0.000466685,2.373670064
KH4005BQ,4,0.084671656,Wye,AL,AL,1.364739347,0.89330548,0.269120738,190,119.3,Diamond,36,A,K,TIC Premium Brand,1800,0.903,0.807,5,460,60,1758,6.43,2.84,54.2,290.2,311.3,42,1.390352836,10.94807277,2.527165651,9.723125458,11.865098,11.865098,37.98546219,18.36556244,34.94095612,18.76563263,0,5.170129776,184T,41.30344072,1.364739347,1.162426219,1.162426304,2.67594447,4.317334649,2.708017164,93.51448022,6.802754407,4.31102199,0.015788343,0.009883856,0.223245953,0.007098163,0.011452086,0.007183239,2.226712811
KH4010BQ,4,0.225294183,Delta,AL,AL,1.328304882,1.157687902,0.220284589,230,142.2,Dbl - Closed,48,A,J,TIC Premium Brand,1800,0.911,0.752,10,460,60,1769,13.66,7.2,95.7,290.8,345.1,44,1.40170593,9.629750594,3.546906471,13.95882607,14.69628716,14.69628716,82.50475311,46.71504211,23.80747414,16.17411232,0,8.206264496,215T,19.44224918,0.442768294,0.459324164,0.739533863,0.839026209,2.480458943,1.819491644,36.8862672,3.163193857,1.859574308,0.019062158,0.008737407,0.227341587,0.002225586,0.006579622,0.004826351,2.260796706
KH4015BQ,4,0.392586091,Delta,AL,AL,0.734937475,0.585346639,0.179399125,265,162,Dbl - Closed,48,A,H,TIC Premium Brand,1800,0.92,0.729,15,460,60,1774,20.94,10.8,126.6,291.2,284.3,37,1.31864564,12.31158436,2.290448427,10.5187521,15.21068764,15.21068764,86.80880737,49.37583923,23.41657639,17.68798447,0,6.591778278,254T,12.6829572,0.244979158,0.254915255,0.518503651,0.678059775,1.980918947,1.447795479,24.5908448,2.511301665,1.486998846,0.027479315,0.009938938,0.276498919,0.001798609,0.005254551,0.003840397,2.341614487
KH4005BQ,4,0.084671656,Wye,AL,AL,1.364739347,0.89330548,0.269120738,190,119.3,Diamond,36,A,K,TIC Premium Brand,1800,0.903,0.807,5,460,60,1758,6.43,2.84,54.2,290.2,311.3,42,1.390352836,10.94807277,2.527165651,9.723125458,11.865098,11.865098,37.98546219,18.36556244,34.94095612,18.76563263,0,5.170129776,184T,41.30344072,1.364739347,1.162426219,1.162426304,2.67594447,4.317334649,2.708017164,93.51448022,6.802754407,4.31102199,0.015788343,0.009883856,0.223245953,0.007098163,0.011452086,0.007183239,2.226712811
KH4010BQ,4,0.225294183,Delta,AL,AL,1.328304882,1.157687902,0.220284589,230,142.2,Dbl - Closed,48,A,J,TIC Premium Brand,1800,0.911,0.752,10,460,60,1769,13.66,7.2,95.7,290.8,345.1,44,1.40170593,9.629750594,3.546906471,13.95882607,14.69628716,14.69628716,82.50475311,46.71504211,23.80747414,16.17411232,0,8.206264496,215T,19.44224918,0.442768294,0.459324164,0.739533863,0.839026209,2.480458943,1.819491644,36.8862672,3.163193857,1.859574308,0.019062158,0.008737407,0.227341587,0.002225586,0.006579622,0.004826351,2.260796706
KH4030BQ,4,0.960898484,Delta,AL,AL,0.299425178,0.271572024,0.072115769,310,193.6,Dbl - Closed,48,A,J,TIC Premium Brand,1800,0.934,0.78,30,460,60,1776,38.54,18.6,286.8,260.8,330,51,1.321056845,14.53617017,1.113088727,4.747299671,13.81845188,13.81845188,57.96934128,27.45332146,21.29029465,15.21543026,0,2.948549509,286T,6.891051474,0.099808393,0.114562598,0.271221183,0.380172299,0.817681699,0.552241084,14.27855504,1.153564592,0.702357154,0.027506819,0.007893776,0.349538265,0.001008438,0.002168968,0.001464865,2.145635962
KH4025BQ,4,0.880823611,Delta,AL,AL,0.374794203,0.301700562,0.086589425,310,193.6,Dbl - Closed,48,A,H,TIC Premium Brand,1800,0.941,0.822,25,460,60,1776,30.25,12,215,230,241,42,0.892923305,12.61186691,1.285199761,5.256270885,13.81845188,13.81845188,60.05562973,27.40895844,21.29029465,15.07837391,0,3.154648066,284T,8.779541284,0.124931401,0.129429996,0.303468519,0.598465261,1.363730468,0.597384936,22.13176032,1.883041784,1.006224229,0.039890977,0.008790241,0.481524585,0.001587478,0.003617407,0.001584613,2.126134553
KH4040BQ,4,1.651704396,Delta,AL,AL,0.167335362,0.147658378,0.051161622,350,218.7,Dbl - Closed,48,A,J,TIC Premium Brand,1800,0.944,0.807,40,460,60,1781,49.14,21,373,241,254,52,0.989867498,15.50389707,0.699272454,3.497226238,13.45249462,13.45249462,62.12374496,30.94085503,24.96528053,15.3062315,0,2.143299103,324T,5.404581274,0.055778454,0.066273333,0.177312364,0.368093152,0.809581721,0.415738391,12.64672018,1.128967392,0.63693663,0.046719614,0.009930662,0.538586903,0.000976397,0.002147482,0.00110278,2.230700542
KH4050BQ,4,1.955965732,Delta,AL,AL,0.128921833,0.121410035,0.036099641,350,218.7,Dbl - Closed,48,A,J,TIC Premium Brand,1800,0.948,0.802,50,460,60,1781,61.57,26.7,494,244,252,60,0.991345397,13.09217975,0.560332358,2.838145733,13.45249462,13.45249462,61.06913376,30.80663681,24.96528053,14.84406185,0,1.719260693,326T,4.313482602,0.042973944,0.052503225,0.143803508,0.29383265,0.660475082,0.338101088,9.94685857,0.913182662,0.512541379,0.047787853,0.009912593,0.535906629,0.000779415,0.001751965,0.000896841,2.232409485
KH4060BQ,4,2.832651748,Delta,AL,AL,0.103383437,0.084750377,0.030996077,380,238.6,Dbl - Closed,48,A,J,TIC Premium Brand,1800,0.956,0.844,60,460,60,1783,69.64,25.7,548,203,272,54,0.965909091,9.70662441,0.399110526,2.205560207,14.1526289,14.1526289,65.39476776,35.87853622,27.32725334,16.0755806,0,1.321810246,364T,3.813629004,0.034461146,0.038582151,0.098575696,0.223854787,0.537279716,0.274031797,10.33389587,0.734580844,0.402196652,0.05200285,0.011562016,0.747410081,0.000593793,0.001425179,0.000726892,2.338754556
KH4075BQ,4,3.448445606,Delta,AL,AL,0.077172085,0.072040178,0.021980598,380,238.6,Dbl - Closed,48,A,K,TIC Premium Brand,1800,0.956,0.826,75,460,60,1786,88.88,35.9,817.5,236.5,370.6,57,1.375649592,7.666633291,0.324181408,1.864917636,14.1526289,14.1526289,64.32530975,35.86352921,27.32725334,16.01386833,0,1.10926187,365T,2.988086452,0.025724028,0.031340259,0.082336441,0.131129149,0.32075861,0.232930504,7.397802892,0.438558063,0.263651262,0.038053657,0.010465555,0.653284983,0.000347831,0.000850839,0.000617867,2.350063591
7Q4400F,4,32.34797734,Wye,AL,AL,0.268852328,0.186974376,0.038864583,520,337,Dbl - Closed,48,"A,B",G,Standard / High Efficiency,1800,0.956,0.772,399.9999918,4000,60,1790,58.36,25.08,336.8,161.9,283,77,1.348261077,5.217027793,1.505452633,11.35937786,14.46735764,14.46735764,59.38992691,35.71336365,7.443830967,6.406354904,4.55280045,8.197622299,B447/9,39.57164285,0.268852328,0.22583896,1.236600305,2.215092299,6.210114108,5.392503487,92.08138265,8.032847774,5.013624143,0.098346757,0.015008504,1.154478808,0.005875715,0.016472839,0.01430406,2.627865868
7Q4350F,4,31.3677356,Wye,AL,AL,0.317656331,0.206613421,0.044219259,520,337,Dbl - Closed,48,"A,B",G,Standard / High Efficiency,1800,0.955,0.771,350.0000082,4000,60,1790,51.18,22.39,303.1,165.8,289,69,1.348576762,5.380059912,1.685416579,12.70098305,14.46735764,14.46735764,60.44902802,35.83004761,7.443830967,6.515982628,4.55280045,9.107240677,B447/9,45.123116,0.317656331,0.25083268,1.367760248,2.454429686,6.963634906,5.986429302,103.1443089,8.977658483,5.576085586,0.098993747,0.015068523,1.164403266,0.006510577,0.018471615,0.015879497,2.630142948
7Q4300F,4,26.22146648,Wye,AL,AL,0.432028394,0.246034965,0.062356064,520,337,Dbl - Closed,48,"A,B",G,Standard / High Efficiency,1800,0.951,0.77,300.0000041,4000,60,1790,44.07,19.1,252.6,160.9,282.4,69,1.348615091,6.43595952,2.070455313,15.08715439,14.46735764,14.46735764,60.10329437,35.85988998,7.443830967,6.535768032,4.55280045,10.91694164,S447/9,52.40301967,0.432028394,0.308391029,1.638426919,2.977879997,8.209266351,7.118218828,120.9110511,10.66521413,6.673799137,0.095609006,0.014999265,1.110610385,0.007899072,0.021775755,0.018881662,2.62555784
7Q4250F,4,25.48628518,Wye,AL,AL,0.52763626,0.292648524,0.076174583,520,337,Dbl - Closed,48,"A,B",G,Standard / High Efficiency,1800,0.95,0.775,250,4000,60,1790,36.57,15.36,210.6,159.8,281.6,59,1.348659004,6.621612199,2.478482723,18.19568443,14.46735764,14.46735764,61.38098145,36.11177444,7.443830967,6.688838959,4.55280045,13.09408951,S447/9,63.1501525,0.52763626,0.368823107,1.950846463,3.553365106,9.938321363,8.538860873,150.3516326,12.8754892,8.010024178,0.096442416,0.015108498,1.152808217,0.009425594,0.026362216,0.022650032,2.63016998
7Q4250F,4,25.48628518,Wye,AL,AL,0.52763626,0.292648524,0.076174583,520,337,Dbl - Closed,48,"A,B",G,TIC Premium Brand,1800,0.95,0.775,250,4000,60,1790,36.57,15.36,210.6,159.8,281.6,59,1.348659004,6.621612199,2.478482723,18.19568443,14.46735764,14.46735764,61.38098145,36.11177444,7.443830967,6.688838959,4.55280045,13.09408951,S447/9,63.1501525,0.52763626,0.368823107,1.950846463,3.553365106,9.938321363,8.538860873,150.3516326,12.8754892,8.010024178,0.096442416,0.015108498,1.152808217,0.009425594,0.026362216,0.022650032,2.63016998
7Q4100F,4,20.09495562,Wye,AL,AL,1.337823226,0.689572275,0.223859999,520,337,Dbl - Closed,48,"A,B",G,TIC Premium Brand,1800,0.935,0.783,99.99999795,4000,60,1790,14.71,5.76,85.9,158.1,279.1,28,1.348960851,8.398142301,5.979001522,46.11539459,14.46735764,14.46735764,68.46367645,37.46229172,7.443830967,7.229999065,4.55280045,32.12534714,S447/9T,156.9953145,1.337823226,0.913432273,4.641178296,8.623550026,25.56231576,20.86440816,400.9376869,32.65378611,19.79140005,0.098747535,0.01555171,1.238544364,0.022874677,0.067806149,0.055344562,2.646640996
KH6003P,6,0.173861575,Delta,AL,AL,7.024736896,4.749725342,1.668973425,230,152.2,Diamond,54,"A,B",K,TIC Premium Brand,1000,0.892,0.74,3,380,50,960,5.4,2.32,40,183.6,441.8,32,2.211211211,8.042564747,13.44343567,33.48464584,15.16107559,15.16107559,47.91096115,21.79421806,23.42003059,19.10305595,0,19.49346542,213T,40.62835228,2.341578965,2.139566255,2.139566258,1.649508519,3.398199523,3.585107183,94.56599237,4.929830686,3.362483187,0.00746756,0.006966589,0.145744357,0.005250549,0.010816805,0.011411751,2.038895338
7Q4100F,4,20.09495562,Wye,AL,AL,1.337823226,0.689572275,0.223859999,520,337,Dbl - Closed,48,"A,B",G,TIC Premium Brand,1800,0.935,0.783,99.99999795,4000,60,1790,14.71,5.76,85.9,158.1,279.1,28,1.348960851,8.398142301,5.979001522,46.11539459,14.46735764,14.46735764,68.46367645,37.46229172,7.443830967,7.229999065,4.55280045,32.12534714,S447/9T,156.9953145,1.337823226,0.913432273,4.641178296,8.623550026,25.56231576,20.86440816,400.9376869,32.65378611,19.79140005,0.098747535,0.01555171,1.238544364,0.022874677,0.067806149,0.055344562,2.646640996
7Q4125F,4,21.56531823,Wye,AL,AL,1.091528196,0.581578493,0.176877036,520,337,Dbl - Closed,48,"A,B",G,TIC Premium Brand,1800,0.939,0.786,125,4000,60,1789,18.24,6.89,102.7,151.9,271.1,34,1.34808553,7.82554169,4.993927956,38.01998901,14.46735764,14.46735764,66.17461395,37.20199203,7.443830967,7.151414871,4.55280045,26.87714577,S447/9T,126.6119011,1.091528196,0.758455529,3.90239976,7.209815428,20.99313474,17.49680735,335.1815786,26.96560319,16.48871832,0.098104548,0.015483546,1.245666667,0.019124629,0.055686019,0.046411723,2.645012925
