DesignAuditID,RatingID,PoleSpeed,EfficiencyBand,HorsePower,Voltage,Frequency,RPM,Amps,NoLoadAmps,Connection,WindingResistAt105,BarRes,ERRes,BDTCorelFactor,ReactCoilEndRun,ResTotalStart,ReactTotalRun,ReactStatorSlotRun,ReactStatorSlotStart,ReactRotorSlotRun,ReactRotorSlotStart,ReactZigZagRun,ReactZigZagStart,ReactBeltLeakRun,ReactTotalStart,FrameSize
3910,JH4025,4,20,24.9999994886465,460,60,1776,30.22,12.09,Delta,0.387081765317453,0.33631706237793,0.0893087667987105,1.2849209739427596,14.5361701654042,1.42235481739044,6.22213554382324,13.8184518814087,13.8184518814087,59.0470123291016,27.6897811889648,21.2902946472168,16.7395629882813,0,3.85172748565674,284T
3911,JH4030C,4,10,29.9999988750223,575,60,1773,29.46,12.32,Delta,0.526727689212038,0.461509346961975,0.122553499582557,1.3371478873239437,14.5361701654042,1.94737577438354,8.2785062789917,13.8184518814087,13.8184518814087,56.361686706543,27.4063358306885,21.2902946472168,15.8802423477173,0,5.20252656936646,286T
3912,JH4030,4,20,29.9999988750223,460,60,1773,36.71,15,Delta,0.333292474508583,0.298978984355927,0.0793936710561598,1.3371834740115505,14.5361701654042,1.25362908840179,5.36118412017822,13.8184518814087,13.8184518814087,56.2056274414063,27.4286861419678,21.2902946472168,15.9485597610474,0,3.37461137771606,286T
3913,JH4030,4,20,29.9999988750223,460,60,1773,36.71,15,Delta,0.333292474508583,0.298978984355927,0.0793936710561598,1.3371834740115505,14.5361701654042,1.25362908840179,5.36118412017822,13.8184518814087,13.8184518814087,56.2056274414063,27.4286861419678,21.2902946472168,15.9485597610474,0,3.37461137771606,286T
3914,JH4050,4,20,49.999998977293,460,60,1778,57.92,19.2,Delta,0.148367275514991,0.143465220928192,0.0426574537246057,1.2794612794612794,8.58662928536648,0.67235255241394,3.12411880493164,13.4524946212769,13.4524946212769,58.8380508422852,30.5051536560059,24.9652805328369,15.1386299133301,0,1.84192645549774,326T
3915,JH4050C,4,10,49.999998977293,575,60,1778,46.33,15.36,Delta,0.231491260072517,0.224164396524429,0.0666522714446964,1.2789230122002524,8.58662928536648,1.05021822452545,4.88145399093628,13.4524946212769,13.4524946212769,58.8384819030762,30.5050296783447,24.9652805328369,15.1381855010986,0,2.87798595428467,326T
3916,JH4060,4,20,59.9999977500445,460,60,1779,67.69,19.5,Delta,0.124714533973074,0.105429582297802,0.0385591635569444,1.1994669035984007,9.33329270148531,0.501469552516937,2.79745006561279,14.1526288986206,14.1526288986206,62.636833190918,36.0573081970215,27.3272533416748,17.6369552612305,0,1.72305381298065,364T
3917,JH4060C,4,10,59.9999977500445,575,60,1779,54.12,15.4,Delta,0.194837039076095,0.166269689798355,0.0608104493953758,1.1998207885304661,9.33329270148531,0.78900557756424,4.40970230102539,14.1526288986206,14.1526288986206,62.5322151184082,36.0734062194824,27.3272533416748,17.7009944915771,0,2.72019577026367,364T
3918,JH4075,4,20,75.000001022707,460,60,1781,84.64,26.6,Delta,0.0966485675697747,0.088579036295414,0.0270268663979448,1.3555247341655108,7.97329862212602,0.407818287611008,2.32346367835999,14.1526288986206,14.1526288986206,61.7973480224609,36.0544815063477,27.3272533416748,17.6256980895996,0,1.44409418106079,365T
3919,JH4075C,4,10,75.000001022707,575,60,1780,66.81,18.04,Delta,0.158084629315601,0.144624412059784,0.0441271985324469,1.3549010140028972,7.97329862212602,0.66613644361496,3.82047581672668,14.1526288986206,14.1526288986206,61.2686347961426,36.1349754333496,27.3272533416748,17.9451904296875,0,2.37023639678955,365T
3920,JH4075C,4,10,75.000001022707,575,60,1780,66.81,18.04,Delta,0.158084629315601,0.144624412059784,0.0441271985324469,1.3549010140028972,7.97329862212602,0.66613644361496,3.82047581672668,14.1526288986206,14.1526288986206,61.2686347961426,36.1349754333496,27.3272533416748,17.9451904296875,0,2.37023639678955,365T
3921,JH4025,4,20,24.9999994886465,460,60,1776,30.22,12.09,Delta,0.387081765317453,0.33631706237793,0.0893087667987105,1.2849209739427596,14.5361701654042,1.42235481739044,6.22213554382324,13.8184518814087,13.8184518814087,59.0470123291016,27.6897811889648,21.2902946472168,16.7395629882813,0,3.85172748565674,284T
3922,KH2200B,2,0,199.999995909172,460,60,3580,222.47,61.5,Delta,0.0200175503384851,0.0125754056498408,0.00676799251301648,0.9537366548042705,16.9107579677474,0.15777662396431,0.701655924320221,13.9372034072876,13.9372034072876,62.6270637512207,35.4306030273438,13.5914993286133,13.2997817993164,11.3064721504603,0.537281274795532,S445/7TS
3923,KH2200C,2,0,199.999995909172,575,60,3580,177.79,48.18,Delta,0.0326377449548148,0.0198322795331478,0.0106735890578453,0.9540229885057473,16.9107579677474,0.24989327788353,1.10578346252441,13.9372034072876,13.9372034072876,62.5440444946289,35.4431457519531,13.5914993286133,13.3114042282104,11.3064721504603,0.847645819187164,S445/7TS
3924,KH4025BQ,4,20,24.9999994886465,460,60,1776,30.22,12.09,Delta,0.387081765317453,0.33631706237793,0.0893087667987105,1.2849209739427596,14.5361701654042,1.42235481739044,6.22213554382324,13.8184518814087,13.8184518814087,59.0470123291016,27.6897811889648,21.2902946472168,16.7395629882813,0,3.85172748565674,284T
3925,KH4025CQ,4,20,24.9999994886465,575,60,1776,24.14,9.52,Delta,0.595802654490658,0.531518220901489,0.14114430409984,1.2847910383455408,14.5361701654042,2.23195648193359,9.82386875152588,13.8184518814087,13.8184518814087,58.894115447998,27.7118301391602,21.2902946472168,16.8057880401611,0,6.09468412399292,284T
3926,KH4015BQ,4,20,14.9999994375111,460,60,1772,20.29,10.1,Delta,0.780692157017013,0.624418258666992,0.190557511586989,1.3389328063241106,14.763358049262,2.4833984375,11.5043516159058,15.2106876373291,15.2106876373291,85.0217056274414,49.3449859619141,19.990930557251,17.7227325439453,0,7.39225339889526,254T
3927,KH4015CQ,4,20,14.9999994375111,575,60,1771,16.17,7.86,Delta,1.26117999525913,0.992695152759552,0.302946818988011,1.3390256152687094,14.763358049262,3.96812868118286,18.2697677612305,15.2106876373291,15.2106876373291,84.6955871582031,49.3984222412109,19.990930557251,17.7738246917725,0,11.7648048400879,254T
3928,KH4020BQ,4,20,20.0000001022707,460,60,1773,26.32,11.9,Delta,0.47264740368093,0.45442521572113,0.104104198201588,1.403225806451613,10.8024571092161,1.67722952365875,8.4222354888916,15.2106876373291,15.2106876373291,85.8514862060547,49.1337623596191,19.990930557251,17.5106506347656,0,5.26991701126099,256T
3929,KH4020,4,20,20.0000001022707,460,60,1773,26.32,11.9,Delta,0.47264740368093,0.45442521572113,0.104104198201588,1.403225806451613,10.8024571092161,1.67722952365875,8.4222354888916,15.2106876373291,15.2106876373291,85.8514862060547,49.1337623596191,19.990930557251,17.5106506347656,0,5.26991701126099,256T
3930,KH4020CQ,4,20,20.0000001022707,575,60,1774,21.19,9.89,Delta,0.731119514807928,0.693430840969086,0.158857963345675,1.403068340306834,10.8024571092161,2.56925344467163,12.8685026168823,15.2106876373291,15.2106876373291,86.2704925537109,49.0695610046387,19.990930557251,17.4427833557129,0,8.03017616271973,256T
3931,KH4050BQ,4,20,49.999998977293,460,60,1778,57.92,19.2,Delta,0.148367275514991,0.143465220928192,0.0426574537246057,1.2794612794612794,8.58662928536648,0.67235255241394,3.12411880493164,13.4524946212769,13.4524946212769,58.8380508422852,30.5051536560059,24.9652805328369,15.1386299133301,0,1.84192645549774,326T
3932,KH4050CQ,4,20,49.999998977293,575,60,1778,46.33,15.36,Delta,0.231491260072517,0.224164396524429,0.0666522714446964,1.2789230122002524,8.58662928536648,1.05021822452545,4.88145399093628,13.4524946212769,13.4524946212769,58.8384819030762,30.5050296783447,24.9652805328369,15.1381855010986,0,2.87798595428467,326T
3933,KH4100BQ,4,20,99.9999979545859,460,60,1780,118.02,44.38,Delta,0.0711470900792917,0.0725852474570274,0.0160213505204615,1.3954880294659302,6.46382371203977,0.37636587023735,1.69901418685913,13.7677316665649,13.7677316665649,50.1077499389648,24.7285614013672,18.114652633667,15.8865041732788,5.42590420753509,1.11586344242096,405T
3934,KH4100CQ,4,20,99.9999979545859,575,60,1782,95.53,39.25,Delta,0.106302778675502,0.104522757232189,0.0230707447494645,1.3953786906290118,6.46382371203977,0.545817852020264,2.4610424041748,13.7677316665649,13.7677316665649,50.8091278076172,24.6096801757813,18.114652633667,15.5988922119141,5.42590420753509,1.59477722644806,405T
3935,KH6001P,6,20,0.999999989133738,380,50,957,1.87,1.06,Wye,10.6775678983423,5.63753652572632,1.46507633306885,1.3390029325513197,4.82596947953727,17.780179977417,33.3607597351074,11.4863929748535,11.4863929748535,39.684383392334,19.8932228088379,26.9681339263916,22.6814937591553,0,19.1514682769775,145T
3936,JH6001,6,20,0.999999989133738,460,60,1168,1.7,1.18,Wye,10.6775678983423,5.63753652572632,1.46507633306885,1.6807200378967315,4.82596947953727,17.780179977417,42.6113319396973,11.4863929748535,11.4863929748535,45.8607406616211,19.4536724090576,26.9681339263916,21.1673698425293,0,22.2193050384521,145T
3937,JH6001C,6,10,0.999999989133738,575,60,1169,1.32,0.89,Wye,16.7523875482598,8.80865097045898,2.28918177042008,1.6804368471035136,4.82596947953727,27.8502197265625,67.4660110473633,11.4863929748535,11.4863929748535,46.110767364502,19.4583988189697,26.9681339263916,21.1838645935059,0,34.7306060791016,145T
3938,JH6Y15,6,20,1.49999994375111,460,60,1177,2.48,1.68,Wye,3.71239120021807,2.85737657546997,0.85100618111101,1.7576923076923077,5.14013062996989,7.42077398300171,29.6162376403809,11.9271726608276,11.9271726608276,47.2104759216309,17.1713600158691,30.5297698974609,22.0761833190918,0,14.1156768798828,182T
3939,JH6Y15C,6,10,1.49999994375111,575,60,1176,1.95,1.27,Wye,5.92915680081256,4.690673828125,1.39701307660899,1.757346393588602,5.14013062996989,12.0168437957764,48.3794174194336,11.9271726608276,11.9271726608276,46.5194320678711,17.2764568328857,30.5297698974609,22.5133495330811,0,23.3954467773438,182T
3940,JH6002,6,20,1.99999997826748,460,60,1179,3.31,2.26,Wye,2.31613276640687,2.01824235916138,0.458953284686089,1.9859098228663445,3.79922698736905,4.79332828521729,21.0242958068848,11.9271726608276,11.9271726608276,47.514232635498,16.9243125915527,30.5297698974609,21.0404834747314,0,9.81966209411621,184T
3941,JH6002C,6,10,1.99999997826748,575,60,1179,2.54,1.63,Wye,3.72182314851771,3.18039894104004,0.723230594835797,1.9852820932134099,3.79922698736905,7.62545251846313,33.8305244445801,11.9271726608276,11.9271726608276,47.7810096740723,16.9510517120361,30.5297698974609,21.1553516387939,0,15.514892578125,184T
3942,JH6002,6,20,1.99999997826748,460,60,1179,3.31,2.26,Wye,2.31613276640687,2.01824235916138,0.458953284686089,1.9859098228663445,3.79922698736905,4.79332828521729,21.0242958068848,11.9271726608276,11.9271726608276,47.514232635498,16.9243125915527,30.5297698974609,21.0404834747314,0,9.81966209411621,184T
3943,JH6Y15,6,20,1.49999994375111,460,60,1177,2.48,1.68,Wye,3.71239120021807,2.85737657546997,0.85100618111101,1.7576923076923077,5.14013062996989,7.42077398300171,29.6162376403809,11.9271726608276,11.9271726608276,47.2104759216309,17.1713600158691,30.5297698974609,22.0761833190918,0,14.1156768798828,182T
3944,JH6003,6,20,3.00268097793129,460,60,1176,4.39,2.56,Delta,6.38754642280608,4.52969121932983,1.59165708976307,1.6155977830562156,8.04256474749324,12.5088949203491,41.1636161804199,15.161075592041,15.161075592041,56.101734161377,21.2786598205566,23.4200305938721,17.6786975860596,0,21.6333675384521,213T
3945,JH6003C,6,10,3.00268097793129,575,60,1176,3.52,2.06,Delta,9.92919581034566,7.05501174926758,2.47901228393434,1.6156274664561956,8.04256474749324,19.4632205963135,64.1442794799805,15.161075592041,15.161075592041,56.1643905639648,21.26904296875,23.4200305938721,17.6517391204834,0,33.6742324829102,213T
3946,JH6005,6,20,5.00000002556768,460,60,1170,6.79,3.4,Delta,4.14158958256255,3.4338686466217,0.969715108410699,1.4876482213438735,8.849777809045,8.54517364501953,31.9423713684082,15.161075592041,15.161075592041,47.7674980163574,21.3752956390381,23.4200305938721,17.5665531158447,0,18.0143432617188,215T
3947,KH4020CQ,4,20,20.0000001022707,575,60,1774,21.19,9.89,Delta,0.731119514807928,0.693430840969086,0.158857963345675,1.403068340306834,10.8024571092161,2.56925344467163,12.8685026168823,15.2106876373291,15.2106876373291,86.2704925537109,49.0695610046387,19.990930557251,17.4427833557129,0,8.03017616271973,256T
3948,JH6005C,6,20,5.00000002556768,575,60,1170,5.43,2.72,Delta,6.45397680326373,5.36541986465454,1.51517985689172,1.4874074074074073,8.849777809045,13.3345766067505,49.9119110107422,15.161075592041,15.161075592041,47.7718696594238,21.3740367889404,23.4200305938721,17.5631198883057,0,28.1453151702881,215T
3949,JH6Y75,6,10,7.49999971875556,460,60,1174,10.17,5.07,Delta,2.17365757881428,2.03192758560181,0.457196986571844,1.4288939051918736,10.5542572061875,6.07260465621948,20.0664329528809,16.5955543518066,16.5955543518066,50.2438621520996,21.9232883453369,29.974142074585,19.3704395294189,0,10.8326482772827,254T
3950,JH6Y75C,6,10,7.49999971875556,575,60,1174,8.13,4.01,Delta,3.51861253866823,3.22729110717773,0.726161624009024,1.4286369894446995,10.5542572061875,9.71127319335938,31.7800369262695,16.5955543518066,16.5955543518066,49.9675254821777,21.9667148590088,29.974142074585,19.5264949798584,0,17.2555370330811,254T
3951,KH4025BQ,4,20,25,460,60,1776,30.25,12,Delta,0.428209058735235,0.35794934630394,0.102733078449534,1.059806508355321,15.857640180441,1.50834977626801,6.35177230834961,13.8184518814087,13.8184518814087,57.5711898803711,27.9143733978271,21.2902946472168,16.6245937347412,0,4.02337646484375,284T
3952,KH4025CQ,4,20,25,575,60,1778,24.43,10.83,Delta,0.641095342972408,0.528497993946075,0.151681302626378,1.0599510603588906,12.6118669065241,2.23588013648987,9.156662940979,13.8184518814087,13.8184518814087,58.3983535766602,27.6343975067139,21.2902946472168,15.7747049331665,0,5.60000324249268,284T
3953,KH6Y75BQ,6,20,7.49999971875556,460,60,1174,10.17,5.07,Delta,2.17365757881428,2.03192758560181,0.457196986571844,1.4288939051918736,10.5542572061875,6.07260465621948,20.0664329528809,16.5955543518066,16.5955543518066,50.2438621520996,21.9232883453369,29.974142074585,19.3704395294189,0,10.8326482772827,254T
3954,KH6Y75CQ,6,20,7.49999971875556,575,60,1174,8.13,4.01,Delta,3.51861253866823,3.22729110717773,0.726161624009024,1.4286369894446995,10.5542572061875,9.71127319335938,31.7800369262695,16.5955543518066,16.5955543518066,49.9675254821777,21.9667148590088,29.974142074585,19.5264949798584,0,17.2555370330811,254T
3955,KH4050BQ,4,20,50,460,60,1781,61.57,26.7,Delta,0.137122820465594,0.127260282635689,0.0378391359158574,1.0327868852459017,13.0921797516223,0.589321255683899,2.96722888946533,13.4524946212769,13.4524946212769,60.4897727966309,30.8892345428467,24.9652805328369,15.1290464401245,0,1.81128025054932,326T
3956,KH4050CQ,4,20,50,575,60,1781,49.1,20.98,Delta,0.214902828642091,0.200698211789131,0.0596749163497242,1.0330441966129698,13.0921797516223,0.928050816059113,4.67756509780884,13.4524946212769,13.4524946212769,60.3783302307129,30.905101776123,24.9652805328369,15.1835842132568,0,2.8592848777771,326T
3957,KH4060CQ,4,20,60,575,60,1783,55.71,20.56,Delta,0.179217783748061,0.146728485822678,0.0536635689041967,1.0616946505271376,9.70662440954472,0.691210627555847,3.81156182289124,14.1526288986206,14.1526288986206,64.2408599853516,36.0436859130859,27.3272533416748,16.7495307922363,0,2.31378126144409,364T
3958,KH4060BQ,4,20,60,460,60,1783,69.64,25.7,Delta,0.113967608852808,0.0939062312245369,0.0343446840986859,1.0616705698672912,9.70662440954472,0.44164302945137,2.43943119049072,14.1526288986206,14.1526288986206,64.2424926757813,36.0432472229004,27.3272533416748,16.747745513916,0,1.48077690601349,364T
3959,KH4100BQ,4,20,100,460,60,1778,115,38.8,Delta,0.0711470900792917,0.0725852474570274,0.0160213505204615,1.4404049700874366,6.46382371203977,0.37636587023735,1.69912970066071,13.7677316665649,13.7677316665649,50.1145439147949,24.7285614013672,18.114652633667,15.8865041732788,5.42590420753509,1.11586344242096,405T
3960,KH4100CQ,4,20,100,575,60,1779,93.67,34.31,Delta,0.106302778675502,0.104522757232189,0.0230707447494645,1.4401197604790419,6.46382371203977,0.545817852020264,2.46121215820313,13.7677316665649,13.7677316665649,50.8160591125488,24.6096801757813,18.114652633667,15.5988922119141,5.42590420753509,1.59477722644806,405T
3961,KH4010,4,0,10.0000000511354,460,60,1769,13.3,6.8,Delta,1.33992590474853,1.21934938430786,0.230819043399084,1.4197158846319415,13.2966620418955,3.72244024276733,14.7591361999512,14.6962871551514,14.6962871551514,81.2984619140625,46.7740592956543,19.6998519897461,16.7418117523193,0,9.2860221862793,215T
3962,KH4010B,4,0,10.0000000511354,460,60,1769,13.3,6.8,Delta,1.33992590474853,1.21934938430786,0.230819043399084,1.4197158846319415,13.2966620418955,3.72244024276733,14.7591361999512,14.6962871551514,14.6962871551514,81.2984619140625,46.7740592956543,19.6998519897461,16.7418117523193,0,9.2860221862793,215T
3963,KH4010,4,0,10.0000000511354,460,60,1769,13.3,6.8,Delta,1.33992590474853,1.21934938430786,0.230819043399084,1.4197158846319415,13.2966620418955,3.72244024276733,14.7591361999512,14.6962871551514,14.6962871551514,81.2984619140625,46.7740592956543,19.6998519897461,16.7418117523193,0,9.2860221862793,215T
3964,KH4010C,4,0,10.0000000511354,575,60,1769,10.6,5.38,Delta,2.09509688041753,1.93356370925903,0.366017577735722,1.419607843137255,13.2966620418955,5.87313079833984,23.356575012207,14.6962871551514,14.6962871551514,81.0605621337891,46.810115814209,19.6998519897461,16.8282661437988,0,14.7448740005493,215T
3965,KH4010P,4,0,10.0000000511354,380,50,1456,15.7,6.97,Delta,1.33992590474853,1.21934938430786,0.230819043399084,1.3622739018087857,13.2966620418955,3.44996881484985,11.7592191696167,14.6962871551514,14.6962871551514,74.9425048828125,48.3580055236816,19.6998519897461,17.1520042419434,0,7.90698432922363,215T
3966,KH4Y75P,4,20,7.49999971875556,380,50,1463,11.42,4.53,Delta,1.78109282328509,1.50428557395935,0.324223183046176,1.295275590551181,15.4241279685988,4.42367506027222,14.8333959579468,14.6962871551514,14.6962871551514,78.21875,48.6267700195313,19.6998519897461,17.4322032928467,0,9.84876918792725,215T
3967,KH4Y75B,4,20,7.5,460,60,1772,10.24,5.73,Delta,1.83355505666609,1.54838562011719,0.333728207130622,1.3127572016460904,15.4241279685988,4.83723258972168,18.6323757171631,14.6962871551514,14.6962871551514,85.1467971801758,47.29638671875,19.6998519897461,17.2450618743896,0,11.6320495605469,215T
3968,KH4003B,4,20,3.00268097793129,460,60,1763,3.88,1.73,Wye,2.54912265113062,1.52799129486084,0.52268448480469,1.6855524079320112,12.6767158430956,4.59979867935181,17.113489151001,11.8650979995728,11.8650979995728,41.9857635498047,19.2023792266846,34.9409561157227,22.5118160247803,0,9.31221199035645,182T
3969,KH4003,4,20,3.00268097793129,460,60,1763,3.88,1.73,Wye,2.54912265113062,1.52799129486084,0.52268448480469,1.6855524079320112,12.6767158430956,4.59979867935181,17.113489151001,11.8650979995728,11.8650979995728,41.9857635498047,19.2023792266846,34.9409561157227,22.5118160247803,0,9.31221199035645,182T
3970,KH4003P,4,20,3.00268097793129,380,50,1450,4.48,1.4,Wye,2.47618638071201,1.48447215557098,0.507797734118103,1.4718714121699197,12.6767158430956,4.46845626831055,13.6360893249512,11.8650979995728,11.8650979995728,36.6058807373047,19.3964214324951,34.9409561157227,23.3278179168701,0,7.87847709655762,182T
3971,3G2150,2,0,150,460,60,3571,165.84,40,Delta,0.0573013998968679,0.0250688102096319,0.0185883507849092,1.005413766434648,19.4350510496832,0.223713681101799,0.979916572570801,11.4516925811768,11.4516925811768,54.6269149780273,24.6810035705566,11.0819873809814,10.834324836731,9.32990338143512,0.678525686264038,405T
3972,94061,2,10,700,460,60,3565,759.36,132,Delta,0.0133354900629247,0.00663783214986324,0.00383657439176798,0.862781954887218,23.2348747930258,0.0515590943396091,0.25702628493309,11.6955938339233,11.6955938339233,41.5464782714844,22.2541255950928,12.7196989059448,11.2763338088989,10.5802435912545,0.194496378302574,507
3973,KH4001,4,0,1,460,60,1768,1.7,1.1,Wye,8.26109030817758,4.34287977218628,1.45467127122306,1.736209335219236,13.144185964267,14.0586414337158,33.6182403564453,12.9976539611816,12.9976539611816,60.3478622436523,21.9250049591064,30.6926822662354,20.4936714172363,0,17.3746738433838,143T
3974,KH2030B,2,20,30,460,60,3545,34.91,9.25,Delta,0.368577927936287,0.178204759955406,0.165816256836778,1.0573248407643312,18.3053392043456,1.13303697109222,4.5872917175293,11.674750328064,11.674750328064,71.0769653320313,42.3578643798828,20.5705528259277,18.1881160736084,0,3.21886706352234,284TS
3975,7H2300B,2,10,300.000004090828,460,60,3586,326.4,73.57,Delta,0.0122272346739564,0.00647446373477578,0.00396387661243774,0.8975166142007697,14.7767263533996,0.0666125491261482,0.464336007833481,12.0164375305176,12.0164375305176,56.6417236328125,35.2602996826172,11.4951868057251,11.4951868057251,9.50559853267831,0.369271129369736,B447/9
3976,7H2300B,2,10,250,460,60,3586,273.6,60.72,Delta,0.0150056803444706,0.00774629460647702,0.00517730822849011,0.8726182074805929,16.2543989887396,0.0805091187357903,0.561841309070587,12.0164375305176,12.0164375305176,57.1522254943848,35.3652420043945,11.4951868057251,11.4951868057251,9.50559853267831,0.446821719408035,B447/9
3977,7H2300B,2,10,300.000004090828,460,60,3586,326.4,73.57,Delta,0.0122272346739564,0.00647446373477578,0.00396387661243774,0.8975166142007697,14.7767263533996,0.0666125491261482,0.464336007833481,12.0164375305176,12.0164375305176,56.6417236328125,35.2602996826172,11.4951868057251,11.4951868057251,9.50559853267831,0.369271129369736,B447/9
3978,KH4075B,4,20,75.000001022707,460,60,1781,84.64,26.6,Delta,0.0966485675697747,0.088579036295414,0.0270268663979448,1.3555247341655108,7.97329862212602,0.407818287611008,2.32346367835999,14.1526288986206,14.1526288986206,61.7973480224609,36.0544815063477,27.3272533416748,17.6256980895996,0,1.44409418106079,365T
3979,KH4075B,4,20,75.000001022707,460,60,1781,84.64,26.6,Delta,0.0966485675697747,0.088579036295414,0.0270268663979448,1.3555247341655108,7.97329862212602,0.407818287611008,2.32346367835999,14.1526288986206,14.1526288986206,61.7973480224609,36.0544815063477,27.3272533416748,17.6256980895996,0,1.44409418106079,365T
3980,KH4020B,4,20,20.0000001022707,460,60,1773,26.32,11.9,Delta,0.47264740368093,0.45442521572113,0.104104198201588,1.403225806451613,10.8024571092161,1.67722952365875,8.4222354888916,15.2106876373291,15.2106876373291,85.8514862060547,49.1337623596191,19.990930557251,17.5106506347656,0,5.26991701126099,256T
3981,KH4015B,4,20,14.9999994375111,460,60,1772,20.29,10.1,Delta,0.780692157017013,0.624418258666992,0.190557511586989,1.3389328063241106,14.763358049262,2.4833984375,11.5043516159058,15.2106876373291,15.2106876373291,85.0217056274414,49.3449859619141,19.990930557251,17.7227325439453,0,7.39225339889526,254T
3982,KH4025B,4,20,24.9999994886465,460,60,1776,30.22,12.09,Delta,0.387081765317453,0.33631706237793,0.0893087667987105,1.2849209739427596,14.5361701654042,1.42235481739044,6.22213554382324,13.8184518814087,13.8184518814087,59.0470123291016,27.6897811889648,21.2902946472168,16.7395629882813,0,3.85172748565674,284T
3983,KH4030B,4,20,29.9999988750223,460,60,1773,36.71,15,Delta,0.333292474508583,0.298978984355927,0.0793936710561598,1.3371834740115505,14.5361701654042,1.25362908840179,5.36118412017822,13.8184518814087,13.8184518814087,56.2056274414063,27.4286861419678,21.2902946472168,15.9485597610474,0,3.37461137771606,286T
3984,KH4050B,4,20,49.999998977293,460,60,1778,57.92,19.2,Delta,0.148367275514991,0.143465220928192,0.0426574537246057,1.2794612794612794,8.58662928536648,0.67235255241394,3.12411880493164,13.4524946212769,13.4524946212769,58.8380508422852,30.5051536560059,24.9652805328369,15.1386299133301,0,1.84192645549774,326T
3985,KH4060B,4,20,59.9999977500445,460,60,1779,67.69,19.5,Delta,0.124714533973074,0.105429582297802,0.0385591635569444,1.1994669035984007,9.33329270148531,0.501469552516937,2.79745006561279,14.1526288986206,14.1526288986206,62.636833190918,36.0573081970215,27.3272533416748,17.6369552612305,0,1.72305381298065,364T
3986,KH4100,4,10,99.9999979545859,460,60,1780,118.02,44.38,Delta,0.0711470900792917,0.0725852474570274,0.0160213505204615,1.3954880294659302,6.46382371203977,0.37636587023735,1.69901418685913,13.7677316665649,13.7677316665649,50.1077499389648,24.7285614013672,18.114652633667,15.8865041732788,5.42590420753509,1.11586344242096,405T
3987,KH4100B,4,20,99.9999979545859,460,60,1780,118.02,44.38,Delta,0.0711470900792917,0.0725852474570274,0.0160213505204615,1.3954880294659302,6.46382371203977,0.37636587023735,1.69901418685913,13.7677316665649,13.7677316665649,50.1077499389648,24.7285614013672,18.114652633667,15.8865041732788,5.42590420753509,1.11586344242096,405T
3988,KH4150B,4,20,150,460,60,1789,169.9,46.5,Delta,0.0354058297312789,0.028605567291379,0.00683826253161311,1.3308977035490606,11.6123284670523,0.215299427509308,1.34831666946411,15.1023092269897,15.1023092269897,65.8416748046875,30.8097743988037,21.185697555542,17.3894786834717,8.6628399805596,0.903517663478851,S444/5T
3989,KH4100,4,10,99.9999979545859,460,60,1780,118.02,44.38,Delta,0.0711470900792917,0.0725852474570274,0.0160213505204615,1.3954880294659302,6.46382371203977,0.37636587023735,1.69901418685913,13.7677316665649,13.7677316665649,50.1077499389648,24.7285614013672,18.114652633667,15.8865041732788,5.42590420753509,1.11586344242096,405T
3990,KH4100B,4,20,99.9999979545859,460,60,1780,118.02,44.38,Delta,0.0711470900792917,0.0725852474570274,0.0160213505204615,1.3954880294659302,6.46382371203977,0.37636587023735,1.69901418685913,13.7677316665649,13.7677316665649,50.1077499389648,24.7285614013672,18.114652633667,15.8865041732788,5.42590420753509,1.11586344242096,405T
3991,2S2700U,2,0,700.000016363313,4000,60,3558,90.82,20.5,Wye,0.26148832972847,0.190342783927917,0.0784644053800041,0.9327731092436974,20.3250757081173,1.09424865245819,5.22294092178345,11.7860479354858,11.7860479354858,29.3791904449463,14.914909362793,7.0829815864563,6.3070592880249,5.86065694186802,4.10850429534912,5012
3992,3H4400,4,10,399.999991818344,460,60,1785,450.79,120.05,Delta,0.0112963790085994,0.0106254629790783,0.00301505870616086,1.2049720953830543,11.4373902081082,0.0999975875020027,0.485633790493011,15.6144571304321,15.6144571304321,73.9755325317383,37.1379470825195,14.596851348877,13.3309211730957,7.72014430172045,0.332975775003433,5010
3993,KH4075,4,20,75.000001022707,460,60,1781,84.64,26.6,Delta,0.0966485675697747,0.088579036295414,0.0270268663979448,1.3561517113783534,7.97329862212602,0.407818287611008,2.32499504089355,14.1526288986206,14.1526288986206,61.8777313232422,36.0544815063477,27.3272533416748,17.6256980895996,0,1.44409418106079,365T
3994,KH4075B,4,20,75.000001022707,460,60,1781,84.64,26.6,Delta,0.0966485675697747,0.088579036295414,0.0270268663979448,1.3561517113783534,7.97329862212602,0.407818287611008,2.32499504089355,14.1526288986206,14.1526288986206,61.8777313232422,36.0544815063477,27.3272533416748,17.6256980895996,0,1.44409418106079,365T
3995,KH4075C,4,20,75.000001022707,575,60,1780,66.81,18.04,Delta,0.158084629315601,0.144624412059784,0.0441271985324469,1.3549010140028972,7.97329862212602,0.66613644361496,3.82047581672668,14.1526288986206,14.1526288986206,61.2686347961426,36.1349754333496,27.3272533416748,17.9451904296875,0,2.37023639678955,365T
